session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,2020 US presidential election,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,U.S. Political Affiliation
6054e7aa0fedcbddd08d7c82,5f52b10e0193bb5acbea65f3,APPROVED,2021-03-19 18:04:28.089000,2021-03-19 18:05:39.131000,71.042,20,422,3,99,2021-03-21 03:46:22.118000,2C804BBF,Joe Biden,United States,United States,Part-Time,DATA EXPIRED,United States,Female,Yes,Democrat
6054e7ce2ac1492cb49a0a87,5f978c9948915015fb3bd00a,APPROVED,2021-03-19 18:05:05.149000,2021-03-19 18:06:26.563000,81.414,29,248,0,100,2021-03-21 03:46:24.391000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,Yes,Democrat
6054e7e9fbd75beb3ac22052,5e8dfc8cf5166b0948471621,RETURNED,2021-03-19 18:15:29.426000,,876884.189568,47,706,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054e7ec3157ed82470e39bc,5f21c73f0c3a4916b48c1d61,APPROVED,2021-03-19 18:05:47.752000,2021-03-19 18:07:09.458000,81.706,26,268,0,100,2021-03-21 03:46:25.962000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054e7edb052b7496d4bbd66,5c2986b9fd51b80001dd89d6,APPROVED,2021-03-19 18:05:36.672000,2021-03-19 18:07:23.807000,107.135,25,305,2,100,2021-03-21 03:46:27.833000,2C804BBF,Joe Biden,Australia,United States,Full-Time,English,United States,Female,No,Democrat
6054e809f89364d509e6ae57,5f4d68285a01eea23f58ac1d,APPROVED,2021-03-19 18:06:04.215000,2021-03-19 18:07:45.259000,101.044,33,398,1,100,2021-03-21 03:46:29.423000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Democrat
6054e81df59365a0b4839270,5f47d4de030fef1fbb2221d9,APPROVED,2021-03-19 18:06:24.629000,2021-03-19 18:07:26.519000,61.89,29,481,2,100,2021-03-21 03:46:31.303000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054e821aba6afb0ec814bc0,600edb0946cf807f2c08cf95,APPROVED,2021-03-19 18:06:28.264000,2021-03-19 18:07:48.123000,79.859,28,136,2,99,2021-03-21 03:46:33.655000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),,United States,Male,No,Independent
6054e8260fedcbddd08d7c8c,5f8e037dd8abc81aaede7728,APPROVED,2021-03-19 18:06:36.307000,2021-03-19 18:12:44.455000,368.148,29,190,1,100,2021-03-21 03:46:34.884000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Democrat
6054e827f4994cc01bf75a22,5e81b80102677c89a6bfa9a0,APPROVED,2021-03-19 18:06:39.899000,2021-03-19 18:07:43.685000,63.786,20,639,0,100,2021-03-21 03:46:36.568000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes,Democrat
6054e84defd68f15e896f1cf,5fc748d7b4ebab1755adad17,APPROVED,2021-03-19 18:07:13.693000,2021-03-19 18:09:07.942000,114.249,26,244,0,100,2021-03-21 03:46:39.027000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Democrat
6054e850996accdb87afd1e8,5ba18771e671c600012322e4,APPROVED,2021-03-19 18:07:16.412000,2021-03-19 18:09:00.633000,104.221,47,1053,3,100,2021-03-21 03:46:40.848000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054e857a1d4093fc25b3a9e,5fd278c22c106c0008ec188c,APPROVED,2021-03-19 18:07:23.859000,2021-03-19 18:08:46.179000,82.32,21,289,1,100,2021-03-21 03:46:44.298000,2C804BBF,Joe Biden,United States,United States,Part-Time,DATA EXPIRED,United States,Female,Yes,Democrat
6054e8741a97c21c75c9b894,5d4c78071b920f00198e8533,APPROVED,2021-03-19 18:07:52.994000,2021-03-19 18:09:06.748000,73.754,51,881,0,100,2021-03-21 03:46:46.151000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e874803b92aa3a537911,5e6c057dbc9dab1ba2c5bac4,APPROVED,2021-03-19 18:08:06.647000,2021-03-19 18:12:18.877000,252.23,67,565,6,98,2021-03-21 03:46:49.392000,2C804BBF,Joe Biden,United States,United States,Other,English,United States,Male,No,Democrat
6054e877996accdb87afd1eb,5bbbca5d63ea8a00019bd7fa,APPROVED,2021-03-19 18:07:55.074000,2021-03-19 18:09:23.527000,88.453,32,381,0,100,2021-03-21 03:46:51.675000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054e882b25737dac956445d,5fae4da3bf842d08cfd0dcc6,APPROVED,2021-03-19 18:08:05.406000,2021-03-19 18:10:21.792000,136.386,18,20,0,100,2021-03-21 03:46:53.498000,2C804BBF,Joe Biden,United States,United States,,,United States,Female,Yes,Independent
6054e8a4c8434d1e33e6e277,59c65eb83306be000195bb01,APPROVED,2021-03-19 18:08:49.065000,2021-03-19 18:12:29.107000,220.042,74,1569,2,100,2021-03-21 03:46:54.698000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Democrat
6054e8b4a81895648d1b6b04,5e52d0122f5f952f2a7b6b28,APPROVED,2021-03-19 18:08:54.805000,2021-03-19 18:10:14.494000,79.689,36,531,0,100,2021-03-21 03:46:59.638000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Male,No,Independent
6054e8c661cbf4899e3506d7,55f5e5e132af740012171c62,APPROVED,2021-03-19 18:09:13.221000,2021-03-19 18:10:43.358000,90.137,45,1368,4,100,2021-03-21 03:47:01.825000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Independent
6054e8cddca82d81ac29b73c,5f6531752676190a2ac1b2bc,APPROVED,2021-03-19 18:09:27.776000,2021-03-19 18:12:07.144000,159.368,40,120,0,100,2021-03-21 03:47:06.442000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No,Democrat
6054e8e69ab79be38ba66b97,5d34de398f657e00150dd0d5,APPROVED,2021-03-19 18:09:45.357000,2021-03-19 18:11:01.336000,75.979,59,836,0,100,2021-03-21 03:47:08.044000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Male,No,Democrat
6054e8e988170e051124e934,5fc8508f0471701df9ffd9cf,APPROVED,2021-03-19 18:09:48.542000,2021-03-19 18:11:56.172000,127.63,33,243,1,100,2021-03-21 03:47:11.062000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054e8f0a0195a07d9988430,5ffb54924c2f3401e9e2a19d,APPROVED,2021-03-19 18:09:54.722000,2021-03-19 18:12:26.441000,151.719,25,139,0,100,2021-03-21 03:47:12.965000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No,Democrat
6054e8f999819d1cddbf5566,5f52e4f162b184600f379760,APPROVED,2021-03-19 18:10:03.911000,2021-03-19 18:11:42.533000,98.622,19,258,3,99,2021-03-21 03:47:14.274000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,Yes,Independent
6054e8fada9faeaa366ddb29,58d3dad59dbe3f0001258f66,APPROVED,2021-03-19 18:10:07.225000,2021-03-19 18:12:26.751000,139.526,51,1800,3,100,2021-03-21 03:47:15.874000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Independent
6054e91bf526bfddf93cde31,6016155f2a5a52794d78ad1e,APPROVED,2021-03-19 18:10:38.949000,2021-03-19 18:12:09.187000,90.238,35,186,0,100,2021-03-21 03:47:21.643000,2C804BBF,Joe Biden,United States,United States,Other,DATA EXPIRED,United States,Female,No,Democrat
6054e92c2bc500ed9d15ee90,5bc934c69427200001dd4ef2,APPROVED,2021-03-19 18:10:57.009000,2021-03-19 18:14:18.303000,201.294,64,744,2,100,2021-03-21 03:47:23.295000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Independent
6054e92dfbd75beb3ac22062,5aab63833b97410001a8e397,APPROVED,2021-03-19 18:10:57.085000,2021-03-19 18:12:32.772000,95.687,32,620,0,100,2021-03-21 03:47:26.295000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,
6054e93084496c2a5e06000b,5e7e48efea7a2b0a580fb0fd,APPROVED,2021-03-19 18:11:00.164000,2021-03-19 18:20:07.550000,547.386,29,320,1,100,2021-03-21 03:47:28.735000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e93fbbb56ebda917e58b,5e9a567a22a6fa0ee4cf44f1,APPROVED,2021-03-19 18:11:13.046000,2021-03-19 18:12:13.536000,60.49,27,663,1,100,2021-03-21 03:47:30.706000,2C804BBF,Joe Biden,United States,United States,Other,Chinese,United States,Female,Yes,Democrat
6054e9572ac1492cb49a0a90,5a6d3a19e6cc4a0001b6c47a,APPROVED,2021-03-19 18:11:37.513000,2021-03-19 18:13:22.891000,105.378,52,1475,1,100,2021-03-21 03:47:33.117000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,
6054e95b06175bf65f2d27b3,5f35834258a6f754f9150404,APPROVED,2021-03-19 18:11:45.237000,2021-03-19 18:13:38.975000,113.738,30,325,0,100,2021-03-21 03:47:38.028000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054e961e1398aafbad6b9eb,60028a5d282af229bfdbb6de,APPROVED,2021-03-19 18:11:47.755000,2021-03-19 18:12:49.406000,61.651,27,82,0,100,2021-03-21 03:47:39.641000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Male,No,Democrat
6054e965147e533e88b879eb,5d275350982e6e001744fb76,APPROVED,2021-03-19 18:11:52.529000,2021-03-19 18:14:35.720000,163.191,30,985,5,99,2021-03-21 03:47:41.099000,2C804BBF,Joe Biden,United States,United States,Full-Time,French,United States,Male,No,Independent
6054e97860143772f4e0b53d,5e38a16710f1a60bb1e08ecf,TIMED-OUT,2021-03-19 18:16:57.968000,,876796.052015,28,467,0,100,,,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,Yes,Independent
6054e98ef2ce0c3d6ca46617,5ea9281361f86b38c9ebb73e,APPROVED,2021-03-19 18:12:34.946000,2021-03-19 18:15:00.857000,145.911,32,179,0,100,2021-03-21 03:47:44.598000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Democrat
6054e99403dcc19d187b8103,5a9f085889de8200013f3233,APPROVED,2021-03-19 18:12:41.040000,2021-03-19 18:16:32.152000,231.112,23,218,1,100,2021-03-21 03:47:45.907000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Male,No,
6054e995e4ddd277a599c34f,5c2ed84770d93a0001229099,APPROVED,2021-03-19 18:12:39.374000,2021-03-19 18:14:35.021000,115.647,22,194,0,100,2021-03-21 03:47:47.357000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Independent
6054e99f3db9f326a1962f23,5c05ba6d3828d50001f2b970,APPROVED,2021-03-19 18:12:52.622000,2021-03-19 18:14:28.866000,96.244,33,1188,1,100,2021-03-21 03:47:49.018000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054e9ad4809424d91edd33d,601ec2a014595f388c890c2f,APPROVED,2021-03-19 18:13:05.045000,2021-03-19 18:14:51.290000,106.245,22,101,1,100,2021-03-21 03:47:52.811000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e9be77bc3f2ffb12f2f3,5e30d68e4de4510d34b66da6,APPROVED,2021-03-19 18:13:21.835000,2021-03-19 18:14:32.054000,70.219,37,802,3,100,2021-03-21 03:47:54.368000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e9c1a93c4f520a1d4844,5e8375c53a25e409144f5229,APPROVED,2021-03-19 18:13:24.846000,2021-03-19 18:16:53.460000,208.614,35,408,0,100,2021-03-21 03:47:57.178000,2C804BBF,Joe Biden,United States,United States,Full-Time,Spanish,United States,Male,No,Independent
6054e9dc430dd0e965d5c463,5fe2f89b39d2ea6f5d2479a2,APPROVED,2021-03-19 18:13:51.449000,2021-03-19 18:15:49.204000,117.755,29,203,0,100,2021-03-21 03:47:59.550000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e9e4f59365a0b4839276,5e485d1d4edf63000d0b1620,APPROVED,2021-03-19 18:13:56.065000,2021-03-19 18:15:10.579000,74.514,20,891,9,98,2021-03-21 03:48:00.947000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054e9f465722a88bc8d3989,5a65daf2c0d836000107d1ba,APPROVED,2021-03-19 18:14:16.302000,2021-03-19 18:15:16.472000,60.17,40,1395,4,100,2021-03-21 03:48:04.173000,2C804BBF,Joe Biden,Italy,United States,Part-Time,English,United States,Female,No,
6054ea0d651ca38234d3c419,5699cf0625d9e9000db0c789,RETURNED,2021-03-19 18:14:42.227000,,876931.937568,57,1559,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054ea11bdfe9ed140551b0e,5dd406d9c23e0d3e6dacc034,APPROVED,2021-03-19 18:14:45.425000,2021-03-19 18:16:51.134000,125.709,54,990,6,100,2021-03-21 03:50:17.749000,2C804BBF,Joe Biden,United States,United States,Other,English,United States,Female,No,Democrat
6054ea1f494b1a635244ba27,5d89a4e3241e9c0019e2592c,APPROVED,2021-03-19 18:15:00.025000,2021-03-19 18:16:43.660000,103.635,26,448,2,100,2021-03-21 03:48:08.816000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054ea27fe49345b75b164de,5dd44e07e0b21b4474905f7f,APPROVED,2021-03-19 18:15:17.964000,2021-03-19 18:17:20.892000,122.928,55,1055,1,100,2021-03-21 03:48:10.866000,2C804BBF,Joe Biden,United States,United States,Other,English,United States,Male,No,Democrat
6054ea372378a67c17731f21,5b03136f293d310001025f5f,APPROVED,2021-03-19 18:15:21.960000,2021-03-19 18:16:42.133000,80.173,34,1412,7,99,2021-03-21 03:48:14.697000,2C804BBF,Joe Biden,Brazil,United States,Full-Time,English,United States,Male,No,Democrat
6054ea394e2ce0f74ba88b68,5dce8f122bcaac0f67f9fafb,APPROVED,2021-03-19 18:15:25.488000,2021-03-19 18:17:14.078000,108.59,,436,0,100,2021-03-21 03:48:19.422000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054ea45cd1564cc6b1287db,5fc7d47e2df9df05bbb0d206,APPROVED,2021-03-19 18:15:37.266000,2021-03-19 18:17:12.495000,95.229,39,223,2,99,2021-03-21 03:48:21.677000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054ea5c4bf4f80f419f66a7,5ebe02e643acbc0009d4ed1f,APPROVED,2021-03-19 18:16:00.777000,2021-03-19 18:17:24.299000,83.522,24,321,1,100,2021-03-21 03:48:23.154000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Female,No,Democrat
6054ea7552cfc266131d1bb8,60075566352342238dbf5b11,APPROVED,2021-03-19 18:16:28.267000,2021-03-19 18:18:01.922000,93.655,26,221,2,99,2021-03-21 03:48:25.263000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054ea7fda5dd60fa4660ecd,5f91172de658c821812cef48,APPROVED,2021-03-19 18:16:36.023000,2021-03-19 18:18:20.636000,104.613,29,125,1,100,2021-03-21 03:48:26.755000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),,United States,Female,Yes,Democrat
6054ea82aba6afb0ec814be2,6047154617b0fd1950dc9179,APPROVED,2021-03-19 18:17:14.329000,2021-03-19 18:19:53.020000,158.691,33,93,0,100,2021-03-21 03:48:28.316000,2C804BBF,Joe Biden,United States,United States,Part-Time,,United States,Male,No,Independent
6054ea95d9feb0a8eba0d55c,60242f2c056dea0b63656ff9,APPROVED,2021-03-19 18:16:57.241000,2021-03-19 18:18:09.073000,71.832,43,179,0,100,2021-03-21 03:48:29.413000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,No,Democrat
6054ea9be4cb875341c9373f,5fc7e42eae2a8f07093da624,APPROVED,2021-03-19 18:17:02.776000,2021-03-19 18:18:53.546000,110.77,27,223,1,100,2021-03-21 03:48:30.742000,2C804BBF,Joe Biden,United States,United States,Other,DATA EXPIRED,United States,Female,Yes,Democrat
6054eaa23c42492012e0f889,5f528fc52213ce5695342304,APPROVED,2021-03-19 18:17:12.591000,2021-03-19 18:18:27.286000,74.695,39,169,2,99,2021-03-21 03:48:32.563000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054eaa663d8155f99540d56,60412b469c996207fe6033c3,APPROVED,2021-03-19 18:17:14.046000,2021-03-19 18:18:31.150000,77.104,24,62,0,100,2021-03-21 03:48:33.920000,2C804BBF,Joe Biden,United States,United States,Part-Time,,United States,Female,Yes,Democrat
6054eaafc11193b3ab3acfe7,5b15929c1e55760001ba227b,APPROVED,2021-03-19 18:17:24.387000,2021-03-19 18:19:31.918000,127.531,55,905,7,98,2021-03-21 03:48:35.001000,2C804BBF,Joe Biden,Puerto Rico,United States,Part-Time,English,United States,Female,No,Democrat
6054eac4032c87fcba15d7d9,6032ea61c7be4d38020aba9a,APPROVED,2021-03-19 18:17:43.967000,2021-03-19 18:20:14.615000,150.648,55,111,1,100,2021-03-21 03:48:38.754000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),,United States,Male,No,Democrat
6054ead24263eee2289cbfb5,5e0c12d97bf57240daea3189,APPROVED,2021-03-19 18:17:59.227000,2021-03-19 18:20:06.789000,127.562,60,384,0,100,2021-03-21 03:48:39.943000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Democrat
6054eb10aeea28d29e85f9c1,5da4e65ee7fdf4001aa4dab1,REJECTED,2021-03-19 18:18:59.606000,2021-03-19 18:20:19.248000,79.642,35,705,2,100,2021-03-21 03:39:04.580000,2C804BBF,Joe Biden,United States,United States,Full-Time,Chinese,United States,Male,No,Independent
6054eb1e81b0a6d55e7170e8,5ec4feee144f4f40ecc6d880,APPROVED,2021-03-19 18:19:10.645000,2021-03-19 18:20:53.992000,103.347,20,705,0,100,2021-03-21 03:48:42.317000,2C804BBF,Joe Biden,United States,United States,Part-Time,Vietnamese,United States,Prefer not to say,Yes,Democrat
6054eb23ad45ad52e6035659,5fd1a05efb204f1ad9f6e025,APPROVED,2021-03-19 18:19:18.517000,2021-03-19 18:20:45.075000,86.558,22,160,0,100,2021-03-21 03:48:45.074000,2C804BBF,Joe Biden,Canada,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054eb2672e7c775eb3efdc4,5fecf6e660d5fba3b127a9c4,APPROVED,2021-03-19 18:19:21.629000,2021-03-19 18:20:19.425000,57.796,23,280,0,100,2021-03-21 03:48:46.384000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,Yes,Democrat
6054eb2c126ec92d201bb100,5f53a7dc6396fb6c5765f87e,APPROVED,2021-03-19 18:19:35.536000,2021-03-19 18:23:18.353000,222.817,25,261,0,100,2021-03-21 03:48:48.437000,2C804BBF,Joe Biden,United States,United States,Other,DATA EXPIRED,United States,Female,Yes,Democrat
6054eb40207ce77957b296b4,5e72411d49bb4816bd49d0fc,APPROVED,2021-03-19 18:19:48.121000,2021-03-19 18:21:47.719000,119.598,23,729,1,100,2021-03-21 03:48:50.040000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Male,Yes,Democrat
6054eb55494b1a635244ba3d,603c5f3d5862f1a0b9733a6e,APPROVED,2021-03-19 18:20:09.819000,2021-03-19 18:24:11.510000,241.691,37,53,0,100,2021-03-21 03:48:53.094000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,Yes,Democrat
6054eb56494b1a635244ba40,5f127bf1c550c71c839454f6,APPROVED,2021-03-19 18:20:10.599000,2021-03-19 18:21:49.249000,98.65,20,124,1,100,2021-03-21 03:48:54.208000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054eb68a0195a07d9988444,5a502ce176d1c60001aa973d,APPROVED,2021-03-19 18:20:26.846000,2021-03-19 18:22:00.014000,93.168,61,524,3,100,2021-03-21 03:48:55.385000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054eb715a932e5b84485648,602d8cdb33061980afeb74a0,APPROVED,2021-03-19 18:20:35.155000,2021-03-19 18:22:34.653000,119.498,31,89,0,100,2021-03-21 03:48:58.018000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),,United States,Female,Yes,Democrat
6054eb7aec7fbf553a42b88b,573bc4fbf3580b000fce0af4,APPROVED,2021-03-19 18:20:47.633000,2021-03-19 18:22:22.887000,95.254,29,553,5,99,2021-03-21 03:48:59.204000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Female,No,Democrat
