session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,2020 US presidential election,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,U.S. Political Affiliation
6054f2f771ab5e0a2fa89e82,5fe2982ce9df3d693d46191e,APPROVED,2021-03-19 18:52:44.601000,2021-03-19 18:55:06.622000,142.021,63,240,0,100,2021-03-21 03:40:40.248000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No,Republican
6054f31a66674e0007288589,60197dd14bb8ca09a27e5c3b,APPROVED,2021-03-19 18:53:14.566000,2021-03-19 18:55:04.975000,110.409,51,197,1,100,2021-03-21 03:40:42.010000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No,Republican
6054f33ec1444d8f954e041d,5d344bd3b0f315001a122275,APPROVED,2021-03-19 18:53:52.610000,2021-03-19 18:55:03.426000,70.816,54,1246,0,100,2021-03-21 03:40:43.289000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,Republican
6054f387a9d7ba478e7874e4,5e89fdffad009e010e958ee7,APPROVED,2021-03-19 18:55:03.773000,2021-03-19 18:58:48.576000,224.803,68,665,3,100,2021-03-21 03:40:47.478000,726F3960,Donald Trump,United States,United States,Other,English,United States,Male,No,Republican
6054f38bcd6a789ec7c427d1,6004d931c4ea7f3205445823,APPROVED,2021-03-19 18:55:12.807000,2021-03-19 18:58:43.571000,210.764,54,87,0,100,2021-03-21 03:40:50.102000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Male,No,Republican
6054f396914e31b89279802e,5c52a5711215a60001c3e762,APPROVED,2021-03-19 18:55:21.975000,2021-03-19 18:56:33.536000,71.561,35,226,0,100,2021-03-21 03:40:51.667000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054f39ef218f9598a8ecea5,5c8f2ac8d7ecab0018d529aa,APPROVED,2021-03-19 18:58:14.031000,2021-03-19 19:03:07.033000,293.002,35,1225,3,100,2021-03-21 03:40:53.240000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054f3a7e688d1382140e683,5dce29700ad506063969a4a5,APPROVED,2021-03-19 18:55:35.490000,2021-03-19 18:58:19.500000,164.01,37,873,1,100,2021-03-21 03:40:57.608000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054f3b7f647379c2b373849,5ec866acd314a03483aa2634,APPROVED,2021-03-19 18:55:54.701000,2021-03-19 18:59:35.350000,220.649,84,826,8,98,2021-03-21 03:41:01.073000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Republican
6054f3d7d77b3ed397c6ae03,5c0f1cf4f3027300014b606f,APPROVED,2021-03-19 18:56:26.074000,2021-03-19 18:58:02.714000,96.64,39,1399,0,100,2021-03-21 03:41:04.059000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Independent
6054f3d88f5340e95823b3bd,5bca8e280f10750001d76774,APPROVED,2021-03-19 18:56:30.875000,2021-03-19 19:00:36.973000,246.098,50,610,4,99,2021-03-21 03:41:08.802000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054f3de8deea818ad9ebc77,5c47758c2381060001bf5b19,APPROVED,2021-03-19 18:56:33.341000,2021-03-19 18:57:51.490000,78.149,27,1457,4,100,2021-03-21 03:41:11.633000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054f3e984234764d8098e0d,5dab320180cabf00168279d7,APPROVED,2021-03-19 18:57:13.855000,2021-03-19 18:58:47.259000,93.404,37,1132,3,100,2021-03-21 03:41:16.516000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f4137efd490a4ca8701f,58e9538908dc910001901f6b,APPROVED,2021-03-19 18:57:28.660000,2021-03-19 19:03:25.777000,357.117,57,1709,12,99,2021-03-21 03:41:20.158000,726F3960,Donald Trump,United States,United States,Other,English,United States,Female,No,Republican
6054f429b7db0bb3d2b84485,5ca24b9ceb041e00152164f0,APPROVED,2021-03-19 18:57:47.973000,2021-03-19 18:59:00.687000,72.714,47,994,0,100,2021-03-21 03:41:25.569000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,Republican
6054f441f218f9598a8eceaf,5fce819f27e5990c9a9beea7,APPROVED,2021-03-19 18:58:13.399000,2021-03-19 18:59:17.747000,64.348,51,258,3,99,2021-03-21 03:41:29.468000,726F3960,Donald Trump,Korea,United States,Part-Time,DATA EXPIRED,United States,Female,No,Republican
6054f4632f5ff20f4d13ebe5,600e0095145338647568af91,APPROVED,2021-03-19 18:58:43.186000,2021-03-19 19:00:29.272000,106.086,50,210,1,100,2021-03-21 03:41:31.099000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f474b8a3961bc54ba14f,6051536b3e81428095504b35,APPROVED,2021-03-19 18:59:00.269000,2021-03-19 19:06:08.695000,428.426,62,70,0,100,2021-03-21 03:41:32.839000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Male,No,Republican
6054f487d4e63ca120881ec5,5f29c35127bcc61497b0b1ac,APPROVED,2021-03-19 18:59:24.026000,2021-03-19 19:01:56.504000,152.478,70,596,10,97,2021-03-21 03:41:33.771000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Republican
6054f4930ff3c334d1efca24,6038f5384e3f32329c75d9ea,APPROVED,2021-03-19 18:59:34.403000,2021-03-19 19:01:26.033000,111.63,40,122,0,100,2021-03-21 03:41:36.081000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No,Republican
6054f4b03c3c770583003095,5f5d2c7f18ad6811a1cfb421,APPROVED,2021-03-19 19:00:04.166000,2021-03-19 19:02:08.710000,124.544,42,360,0,100,2021-03-21 03:41:37.602000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f514fa2d5c0b0cf636dc,6005d3aabaf15d515c1361d0,APPROVED,2021-03-19 19:01:44.900000,2021-03-19 19:04:05.413000,140.513,57,246,0,100,2021-03-21 03:41:39.312000,726F3960,Donald Trump,United States,United States,Part-Time,DATA EXPIRED,United States,Female,Yes,Republican
6054f53652b776e3d9d13307,59d75f1b8fd07a0001841feb,APPROVED,2021-03-19 19:02:14.089000,2021-03-19 19:03:53.778000,99.689,67,1316,1,100,2021-03-21 03:41:41.098000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Male,No,Republican
6054f54f82d7a9f87072cee8,5ea85e3d8d1ca50b61599a03,APPROVED,2021-03-19 19:02:41.463000,2021-03-19 19:04:13.513000,92.05,53,405,5,99,2021-03-21 03:41:45.335000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Independent
6054f573e04fc3753849d6a9,5e1a7114a90da52e206de7ea,APPROVED,2021-03-19 19:03:17.956000,2021-03-19 19:04:53.421000,95.465,32,716,0,100,2021-03-21 03:41:47.651000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Independent
6054f57ac02cb4fc3f5a7de3,603a5277f27612445e63bf43,APPROVED,2021-03-19 19:05:33.201000,2021-03-19 19:09:01.274000,208.073,34,110,0,100,2021-03-21 03:41:50.359000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,No,Republican
6054f5936407bc585b0e8301,6029b0e17f3b5d944ab183f1,APPROVED,2021-03-19 19:05:50.210000,2021-03-19 19:08:42.865000,172.655,31,96,0,100,2021-03-21 03:41:51.833000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Male,No,Republican
6054f5b219a16e0972da2f1b,6043ec017d695b4330583470,APPROVED,2021-03-19 19:04:32.816000,2021-03-19 19:08:59.363000,266.547,34,70,2,94,2021-03-21 03:41:52.987000,726F3960,Donald Trump,,United States,Full-Time,,United States,Male,No,Republican
6054f5b6dc05818af402c5f6,5f51529b15e36638fe535eae,APPROVED,2021-03-19 19:04:25.898000,2021-03-19 19:05:33.703000,67.805,35,510,2,100,2021-03-21 03:41:54.096000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Independent
6054f5bdda21ed1c03668c6d,603a7db341a4cc5fa853c3b1,APPROVED,2021-03-19 19:04:43.423000,2021-03-19 19:09:51.572000,308.149,29,105,2,99,2021-03-21 03:41:56.637000,726F3960,Donald Trump,,United States,Full-Time,,United States,Female,No,Republican
6054f5e01e4e76fe0bf261b7,600fb432c513db1ac78fdbb8,APPROVED,2021-03-19 19:05:10.246000,2021-03-19 19:07:28.925000,138.679,40,113,2,99,2021-03-21 03:41:57.746000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Female,No,Republican
6054f606f29b62344eb6c54a,5b98940f754b700001f0f15c,APPROVED,2021-03-19 19:05:45.449000,2021-03-19 19:08:41.484000,176.035,55,764,3,100,2021-03-21 03:41:58.914000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054f64fdbe8c14c7f31968c,5fa85421b18ef76c6dcb96c9,APPROVED,2021-03-19 19:07:09.631000,2021-03-19 19:28:46.268000,1296.637,34,208,0,100,2021-03-21 03:42:02.265000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054f65ad70f8dd055d73a4c,5f5bf9beef06253d2b621fc3,APPROVED,2021-03-19 19:07:10.371000,2021-03-19 19:09:00.724000,110.353,73,452,1,100,2021-03-21 03:42:03.747000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No,Republican
6054f66b5173b9a80d95fe7e,5d847ac9be4b0b00188463d7,RETURNED,2021-03-19 19:07:23.690000,,873594.753658,23,868,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054f66f43cb20b9b4716262,5ffb09a81e1e1d4fb7ab07e1,APPROVED,2021-03-19 19:07:27.298000,2021-03-19 19:09:02.846000,95.548,34,245,1,100,2021-03-21 03:42:06.103000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f678d5c9490fe9487233,5e77f95053032d0b15687284,APPROVED,2021-03-19 19:07:38.733000,2021-03-19 19:08:53.317000,74.584,28,792,0,100,2021-03-21 03:42:07.527000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Independent
6054f67b7ee33246e9da4d6b,5f0527d40807f31c712153eb,APPROVED,2021-03-19 19:07:42.502000,2021-03-19 19:10:36.444000,173.942,20,602,5,99,2021-03-21 03:42:10.856000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Male,No,Republican
6054f6947aee44e892eeddeb,5e6da92a65f32b372cf0fbdc,APPROVED,2021-03-19 19:08:08.759000,2021-03-19 19:09:02.107000,53.348,26,554,3,100,2021-03-21 03:42:13.275000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Male,No,Republican
6054f69d065e1938927aed4e,5c304ead89f0350001766c7d,APPROVED,2021-03-19 19:08:17.496000,2021-03-19 19:09:29.993000,72.497,30,800,5,98,2021-03-21 03:42:15.918000,726F3960,Donald Trump,Korea,United States,Full-Time,English,United States,Male,No,Republican
6054f6c8adc3eaaa2bd965af,5e892bf1cec0505c7e5696e7,APPROVED,2021-03-19 19:08:58.077000,2021-03-19 19:10:16.231000,78.154,22,385,2,100,2021-03-21 03:42:18.793000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes,Independent
6054f6d0177febba145e5ebf,5e2f5b28129198070e2996db,APPROVED,2021-03-19 19:09:09.055000,2021-03-19 19:11:45.601000,156.546,77,888,5,100,2021-03-21 03:42:20.959000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054f6d994137b52c1431d36,5d979a7705d4d60017b154c6,RETURNED,2021-03-19 19:09:15.831000,,873482.668512,30,1136,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054f6ece78b4c253f663a56,5f053720c017078437e04818,APPROVED,2021-03-19 19:09:32.701000,2021-03-19 19:10:43.531000,70.83,39,751,0,100,2021-03-21 03:42:24.004000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f711611fd4c6a309c6ed,59d1e366faf42e00012b6c1c,APPROVED,2021-03-19 19:10:16.373000,2021-03-19 19:12:33.960000,137.587,53,1506,3,100,2021-03-21 03:42:26.997000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054f731f935aaaa6c66d793,5bd0d9bf25db7b0001786a5b,APPROVED,2021-03-19 19:10:41.040000,2021-03-19 19:12:57.551000,136.511,45,734,2,100,2021-03-21 03:42:31.977000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,Yes,Republican
6054f75bf6502a36056223fb,5c44c6ea4c194d00019cea9c,RETURNED,2021-03-19 19:11:34.762000,,873343.762348,21,250,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054f76103dbd83bead08f3c,5d8d12f6d88e3a00142c9751,APPROVED,2021-03-19 19:11:31.482000,2021-03-19 19:13:10.214000,98.732,35,1072,1,100,2021-03-21 03:42:34.675000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Male,No,Independent
6054f7a7545bb08885bcd8d2,5e9351e292156003eb6eec58,APPROVED,2021-03-19 19:12:42.471000,2021-03-19 19:15:00.854000,138.383,67,645,5,99,2021-03-21 03:42:38.476000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f7c455bd33480ced93d8,5be87e33a14b540001aa2ea5,APPROVED,2021-03-19 19:13:11.473000,2021-03-19 19:14:20.156000,68.683,30,1316,1,100,2021-03-21 03:42:40.889000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Independent
6054f7f7419adfa63bb4bb35,5d88f2f8cefb52001a83f1b2,APPROVED,2021-03-19 19:14:05.751000,2021-03-19 19:20:40.556000,394.805,54,754,2,100,2021-03-21 03:42:45.388000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054f7fe98dc0d4402c34933,5d09019cea972100014093b5,APPROVED,2021-03-19 19:14:09.287000,2021-03-19 19:15:18.315000,69.028,22,691,5,99,2021-03-21 03:42:48.453000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes,Republican
6054f80c0b6a1d2431acd583,5fef504b2c2ee6da542157c7,APPROVED,2021-03-19 19:14:24.393000,2021-03-19 19:16:49.266000,144.873,28,114,0,100,2021-03-21 03:42:51.002000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f816a1723e6d1150a8ae,600214abde83e512d8ea7afb,APPROVED,2021-03-19 19:14:36.754000,2021-03-19 19:17:18.362000,161.608,56,156,1,100,2021-03-21 03:42:52.567000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054f816f90da0086205c80e,5cdad620eae6f70019d4e950,APPROVED,2021-03-19 19:14:32.736000,2021-03-19 19:16:30.834000,118.098,32,1339,1,100,2021-03-21 03:42:53.813000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f81e4b78b1793821d030,57af9cdda169b50001a434e3,APPROVED,2021-03-19 19:14:41.480000,2021-03-19 19:16:41.920000,120.44,40,2170,4,100,2021-03-21 03:42:58.364000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,Republican
6054f82180c218819f807116,5d6325d535218100017210a2,APPROVED,2021-03-19 19:14:41.143000,2021-03-19 19:15:50.056000,68.913,29,683,10,97,2021-03-21 03:43:05.287000,726F3960,Donald Trump,United States,United States,Other,English,United States,Male,No,Republican
6054f8341170a387e8477b09,5dcefcd0307b8d05031d7264,APPROVED,2021-03-19 19:23:19.332000,2021-03-19 19:31:49.269000,509.937,29,1205,9,99,2021-03-21 03:43:07.814000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f83b43ec7336b64b9655,60328fdfdab92a291e14b93e,APPROVED,2021-03-19 19:15:11.487000,2021-03-19 19:17:33.154000,141.667,29,136,1,100,2021-03-21 03:43:12.037000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Male,No,Republican
6054f8488dcd864ceb533d3b,5a792c898fe2dc0001058c3b,APPROVED,2021-03-19 19:15:25.089000,2021-03-19 19:18:41.917000,196.828,33,1173,0,100,2021-03-21 03:43:13.316000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,
6054f85bec670142b9a4fb08,5d54a656ec261c001a8874a6,APPROVED,2021-03-19 19:15:44.465000,2021-03-19 19:17:59.874000,135.409,41,1287,2,100,2021-03-21 03:43:17.512000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f86ba1ebaf199c106b25,5bc5356e65cfb8000154bd82,APPROVED,2021-03-19 19:16:00.488000,2021-03-19 19:17:30.253000,89.765,31,532,2,100,2021-03-21 03:43:21.402000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Independent
6054f870c0745c575b44bd1f,5a8b61fcf1408d000176b02f,APPROVED,2021-03-19 19:16:00.227000,2021-03-19 19:18:34.720000,154.493,63,1630,5,100,2021-03-21 03:43:23.878000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,Independent
6054f8a2656ba15e5c244426,5e30cbc9c0bdcc0da3a7517b,APPROVED,2021-03-19 19:16:58.068000,2021-03-19 19:18:27.680000,89.612,22,599,1,100,2021-03-21 03:43:29.080000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f8e5bee87631ac7784fc,5f5aa60bef062519ff711fe6,APPROVED,2021-03-19 19:18:00.478000,2021-03-19 19:21:10.847000,190.369,18,455,1,100,2021-03-21 03:43:31.388000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,Yes,Republican
6054f90e28f6dfd8a0a588d4,59f226a9d6380600018b2923,APPROVED,2021-03-19 19:18:38.532000,2021-03-19 19:21:50.231000,191.699,57,1359,0,100,2021-03-21 03:43:33.721000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054f918c02cb4fc3f5a7dfa,5f6d434b44cd121bbb5179dc,APPROVED,2021-03-19 19:18:51.760000,2021-03-19 19:20:33.430000,101.67,35,468,1,100,2021-03-21 03:43:37.807000,726F3960,Donald Trump,United States,United States,Part-Time,DATA EXPIRED,United States,Female,No,Republican
6054f92d7c36064c82581909,5f42f722bb802e537cd8b385,APPROVED,2021-03-19 19:19:16.462000,2021-03-19 19:21:59.810000,163.348,47,537,1,100,2021-03-21 03:43:40.145000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Republican
6054f933611fd4c6a309c705,5d2d0fb9f4b87b0001f0acff,APPROVED,2021-03-19 19:19:15.187000,2021-03-19 19:25:25.864000,370.677,45,729,0,100,2021-03-21 03:43:42.235000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f95678fb184812e692a2,60186dc2cc1aa8103499603a,APPROVED,2021-03-19 19:19:49.975000,2021-03-19 19:21:10.062000,80.087,21,182,0,100,2021-03-21 03:43:45.200000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,Yes,Independent
6054f96aaf60c38128a8a05c,5f4813c94e8b081877fb26a6,APPROVED,2021-03-19 19:20:13.420000,2021-03-19 19:22:33.510000,140.09,30,532,0,100,2021-03-21 03:43:46.521000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Republican
6054f96cb1e16471c5ff08f8,601bdb0953aa435e103e307b,APPROVED,2021-03-19 19:20:16.204000,2021-03-19 19:27:15.577000,419.373,53,131,2,98,2021-03-21 03:43:48.613000,726F3960,Donald Trump,India,United States,Full-Time,,United States,Male,Yes,Republican
